,price
18027,7292
18028,7292
18029,7292
18030,614
18031,614
18032,614
18033,614
18034,614
18035,614
18036,614
18038,614
18039,614
18041,614
18042,614
18044,614
18045,614
18046,614
18047,614
18048,614
18049,615
18050,615
18051,615
18053,615
18055,615
18056,616
18057,616
18058,616
18059,616
18060,7292
18061,7292
18062,7293
18063,7293
18065,7294
18066,7294
18068,7295
18069,7296
18070,7297
18071,7299
18072,7300
18073,7302
18074,7302
18075,7303
18076,7303
18077,7304
18078,7305
18079,7305
18081,7306
18083,7308
18084,7308
18085,7310
18087,7310
18089,7311
18090,7312
18093,7314
18095,7316
18096,7318
18097,7318
18098,7319
18099,7319
18100,7320
18101,7320
18103,7324
18104,7324
18105,7324
18106,7325
18107,7326
18108,7326
18109,7326
18110,7328
18111,7328
18112,7328
18113,7329
18114,7332
18116,7333
18117,7333
18118,7334
18119,7334
18121,7336
18122,7336
18123,7338
18124,7338
18125,7338
18126,7338
18127,7338
18128,7339
18129,7340
18131,7340
18132,7341
18133,7341
18134,7343
18135,7345
18136,7345
18137,7345
18138,7345
18139,7346
18140,7347
18141,7349
18142,7349
18143,7350
18144,7351
18145,7351
18146,7351
18147,7352
18148,7353
18149,7354
18151,7356
18152,7357
18154,7357
18155,7357
18156,7357
18158,7358
18159,7358
18160,7359
18161,7362
18162,7362
18163,7364
18164,7365
18165,7365
18166,7365
18167,7365
18168,7365
18169,7366
18170,7366
18171,7366
18172,7366
18173,7367
18174,7367
18175,7368
18176,7369
18177,7370
18179,7370
18180,7370
18181,7371
18182,7371
18183,7371
18184,7372
18185,7372
18186,7372
18187,7372
18188,7372
18189,7373
18190,7375
18191,7378
18192,7378
18193,7380
18194,7384
18195,7385
18196,7385
18197,7385
18198,7387
18199,7387
18200,7388
18201,7388
18203,7389
18204,7389
18206,7389
18207,7389
18208,7389
18209,7391
18210,7391
18211,7392
18212,7392
18213,7392
18214,7392
18216,7392
18217,7392
18218,7392
18220,7393
18221,7395
18222,7395
18223,7395
18224,7397
18225,7399
18226,7399
18230,7403
18231,7403
18232,7404
18233,7404
18234,7404
18235,7405
18236,7405
18237,7406
18238,7408
18239,7409
18240,7409
18241,7409
18242,7409
18243,7409
18244,7411
18245,7411
18247,7412
18248,7413
18249,7413
18250,7413
18251,7414
18252,7414
18253,7414
18254,7415
18255,7415
18256,7415
18257,7415
18258,7415
18259,7416
18260,7416
18261,7416
18262,7418
18263,7418
18264,7418
18265,7418
18266,7418
18267,7418
18268,7418
18269,7419
18270,7420
18271,7421
18272,7421
18273,7421
18275,7422
18276,7423
18278,7424
18280,7424
18281,7426
18282,7426
18283,7426
18284,7428
18285,7429
18286,7429
18287,7430
18288,7430
18289,7430
18290,7431
18292,7433
18293,7434
18294,7437
18295,7437
18296,7437
18297,7437
18298,7438
18299,7438
18300,7438
18301,7438
18302,7439
18303,7440
18304,7440
18305,7440
18306,7441
18307,7441
18308,7441
18311,7443
18312,7445
18313,7445
18314,7448
18315,7450
18316,7451
18319,7453
18320,7453
18322,7453
18323,7453
18324,7453
18325,7454
18326,7455
18327,7455
18328,7457
18330,7457
18331,7458
18333,7459
18334,7459
18336,7459
18337,7459
18338,7459
18339,7463
18340,7463
18341,7464
18342,7464
18343,7465
18344,7465
18346,7465
18347,7465
18348,7466
18349,7466
18351,7466
18352,7466
18353,7466
18354,7467
18355,7467
18357,7468
18358,7469
18359,7472
18360,616
18362,616
18363,616
18364,616
18365,616
18367,616
18368,616
18369,616
18370,616
18372,616
18373,616
18374,617
18375,617
18376,617
18377,617
18378,617
18379,617
18380,617
18382,618
18383,618
18384,618
18385,618
18386,618
18387,619
18388,619
18389,619
18391,7473
18392,7473
18393,7475
18394,7476
18395,7476
18396,7476
18397,7477
18398,7477
18399,7477
18400,7477
18401,7479
18402,7479
18403,7479
18404,7479
18405,7480
18406,7480
18407,7481
18408,7481
18409,7483
18412,7485
18413,7485
18414,7485
18415,7485
18416,7485
18417,7486
18418,7486
18420,7487
18421,7491
18422,7491
18423,7492
18424,7492
18425,7493
18426,7493
18427,7494
18428,7495
18429,7495
18430,7495
18431,7495
18432,7496
18434,7500
18436,7500
18437,7500
18438,7501
18439,7501
18440,7502
18441,7503
18442,7503
18443,7503
18444,7503
18445,7503
18446,7504
18448,7504
18449,7504
18450,7504
18451,7506
18452,7506
18453,7507
18454,7507
18455,7508
18456,7508
18457,7508
18458,7508
18459,7508
18461,7509
18463,7512
18464,7513
18465,7513
18466,7513
18467,7515
18469,7519
18471,7520
18473,7520
18474,7521
18475,7522
18476,7523
18477,7523
18478,7525
18480,7526
18481,7526
18482,7526
18483,7526
18484,7526
18485,7527
18487,7528
18488,7528
18489,7528
18490,7528
18492,7528
18493,7532
18494,7532
18495,7533
18496,7534
18499,7535
18500,7535
18501,7536
18502,7539
18503,7539
18504,7539
18505,7539
18506,7539
18507,7540
18508,7541
18510,7544
18511,7544
18512,7546
18513,7548
18514,7548
18515,7548
18516,7548
18518,7549
18519,7549
18520,7550
18521,7550
18522,7550
18523,7550
18524,7550
18525,7550
18526,7550
18527,7550
18528,7551
18530,7553
18531,7553
18532,7553
18533,7553
18534,7553
18536,7553
18537,7554
18538,7554
18540,7556
18541,7557
18542,7557
18543,7559
18545,7560
18546,7560
18547,7560
18548,7560
18549,7562
18550,7562
18551,7562
18552,7563
18553,7564
18554,7564
18555,7564
18556,7565
18557,7565
18558,7567
18559,7567
18560,7567
18561,7568
18562,7568
18563,7569
18564,7571
18565,7572
18566,7573
18567,7573
18568,7573
18569,7574
18570,7575
18571,7575
18572,7577
18573,7577
18574,7577
18575,7577
18576,7577
18577,7577
18579,7577
18580,7579
18581,7580
18582,7582
18583,7582
18584,7583
18586,7584
18587,7584
18589,7584
18590,7585
18591,7585
18592,7587
18593,7587
18594,7587
18595,7587
18596,7587
18597,7588
18598,7588
18599,7589
18601,7589
18602,7589
18605,7589
18607,7589
18608,7589
18609,7589
18610,7589
18611,7592
18613,7592
18614,7592
18615,7593
18617,7594
18618,7597
18619,7597
18620,7597
18621,7597
18622,7598
18623,7598
18624,7600
18625,7600
18626,7602
18628,7602
18630,7602
18631,7602
18632,7602
18633,7602
18634,7602
18636,7603
18637,7603
18638,7604
18639,7607
18640,7607
18641,7608
18642,7608
18643,7609
18644,7610
18645,7611
18646,7611
18647,7613
18648,7614
18650,7616
18652,7617
18653,7619
18654,7619
18655,7621
18656,7623
18657,7623
18659,7625
18660,7625
18661,7627
18662,7627
18663,7629
18664,7630
18665,7631
18666,7631
18667,7632
18668,7632
18669,7632
18670,7633
18671,7634
18673,7636
18674,7636
18675,7636
18676,7636
18677,7637
18678,7637
18679,7637
18680,7638
18682,7639
18683,7640
18684,7641
18686,7643
18688,7644
18689,7644
18690,619
18692,619
18694,619
18695,619
18696,619
18697,619
18698,619
18700,619
18701,619
18702,619
18703,620
18704,620
18705,620
18706,620
18707,620
18708,620
18709,620
18710,620
18711,620
18712,620
18713,620
18714,620
18715,620
18716,620
18717,620
18718,620
18719,620
18720,7644
18721,7644
18722,7644
18723,7644
18724,7644
18725,7644
18726,7646
18727,7648
18728,7648
18729,7650
18731,7651
18732,7652
18733,7652
18734,7653
18735,7654
18736,7654
18737,7655
18738,7655
18740,7656
18741,7657
18743,7659
18744,7660
18745,7660
18746,7661
18747,7661
18748,7662
18749,7664
18751,7665
18753,7665
18754,7665
18755,7665
18756,7666
18758,7666
18759,7666
18760,7667
18761,7667
18762,7670
18763,7672
18764,7672
18765,7673
18766,7673
18767,7673
18768,7676
18769,7676
18770,7677
18771,7677
18772,7677
18773,7677
18774,7677
18775,7677
18776,7677
18777,7677
18778,7677
18779,7678
18780,7678
18781,7679
18782,7679
18783,7679
18784,7680
18785,7682
18786,7682
18788,7683
18789,7685
18790,7687
18791,7687
18792,7687
18793,7688
18794,7688
18795,7691
18797,7693
18800,7695
18801,7695
18802,7695
18803,7695
18804,7695
18805,7695
18807,7696
18808,7697
18809,7697
18810,7699
18811,7701
18812,7701
18813,7701
18814,7702
18815,7702
18816,7703
18817,7703
18818,7706
18819,7707
18820,7708
18821,7708
18823,7711
18824,7711
18825,7713
18827,7714
18828,7715
18829,7715
18830,7715
18831,7715
18833,7717
18834,7718
18835,7720
18836,7721
18837,7722
18838,7722
18839,7722
18840,7723
18841,7723
18842,7723
18843,7724
18844,7725
18845,7726
18846,7727
18847,7727
18848,7727
18849,7727
18850,7727
18851,7727
18852,7728
18853,7728
18854,7729
18855,7729
18856,7729
18858,7730
18859,7730
18860,7730
18861,7731
18862,7732
18863,7733
18865,7737
18866,7738
18868,7738
18869,7738
18870,7738
18871,7739
18872,7740
18873,7740
18874,7740
18875,7741
18876,7741
18877,7741
18878,7741
18879,7741
18880,7741
18881,7742
18882,7743
18883,7743
18884,7744
18885,7744
18886,7744
18887,7745
18888,7745
18889,7746
18890,7747
18891,7747
18892,7748
18893,7750
18894,7750
18895,7751
18897,7751
18898,7751
18899,7752
18900,7754
18901,7755
18902,7755
18903,7756
18904,7757
18905,7758
18906,7758
18907,7759
18908,7759
18909,7760
18910,7761
18911,7761
18913,7762
18914,7762
18915,7763
18916,7764
18917,7766
18918,7767
18920,7768
18921,7769
18922,7771
18924,7773
18925,7774
18926,7775
18927,7775
18928,7776
18929,7777
18930,7778
18932,7779
18933,7780
18934,7780
18936,7781
18937,7783
18938,7785
18939,7785
18940,7785
18941,7786
18942,7786
18943,7787
18944,7788
18945,7789
18946,7790
18948,7792
18950,7792
18951,7792
18953,7794
18955,7796
18956,7797
18957,7797
18958,7797
18959,7797
18960,7799
18961,7800
18962,7800
18963,7802
18964,7802
18965,7803
18966,7803
18967,7805
18968,7806
18969,7806
18970,7808
18971,7809
18972,7810
18973,7810
18974,7811
18975,7811
18976,7812
18977,7812
18980,7812
18981,7812
18982,7813
18983,7813
18984,7813
18985,7814
18986,7815
18987,7815
18988,7816
18989,7816
18990,7817
18991,7817
18992,7819
18993,7819
18995,7821
18996,7821
18997,7821
18998,7821
18999,7822
19000,7822
19001,7822
19002,7823
19003,7823
19004,7824
19005,7824
19006,7826
19007,7826
19008,7826
19009,7826
19010,7827
19013,7832
19014,7832
19015,7832
19016,7832
19017,7832
19018,7834
19020,620
19021,620
19023,620
19024,620
19025,620
19027,620
19028,620
19032,621
19033,621
19034,621
19035,621
19037,621
19038,621
19039,621
19041,621
19042,621
19045,621
19046,622
19047,622
19048,622
19049,622
19052,7836
19053,7836
19054,7836
19055,7839
19056,7840
19057,7840
19058,7840
19059,7840
19060,7841
19061,7844
19063,7847
19064,7847
19065,7847
19066,7848
19067,7848
19068,7848
19069,7848
19070,7848
19071,7848
19072,7848
19073,7848
19074,7848
19075,7849
19076,7849
19077,7850
19078,7850
19079,7850
19080,7852
19081,7854
19082,7855
19083,7858
19084,7858
19085,7859
19086,7861
19087,7861
19088,7862
19089,7862
19090,7862
19091,7862
19092,7862
19093,7862
19094,7862
19095,7863
19096,7864
19097,7864
19098,7864
19100,7866
19101,7869
19102,7870
19103,7870
19104,7870
19105,7875
19106,7875
19107,7876
19108,7877
19109,7877
19110,7877
19111,7877
19112,7879
19113,7880
19114,7881
19115,7881
19116,7882
19117,7885
19118,7885
19120,7885
19121,7887
19123,7888
19124,7889
19126,7893
19127,7893
19128,7897
19129,7898
19130,7899
19131,7900
19132,7900
19133,7900
19134,7900
19135,7903
19136,7903
19137,7903
19138,7903
19139,7903
19140,7903
19141,7904
19142,7906
19144,7906
19145,7906
19146,7909
19147,7909
19148,7910
19149,7911
19150,7911
19151,7911
19152,7912
19153,7915
19154,7915
19155,7916
19156,7916
19157,7917
19158,7917
19159,7917
19160,7918
19161,7918
19162,7919
19163,7920
19164,7922
19166,7923
19167,7923
19168,7924
19169,7925
19170,7927
19171,7927
19172,7928
19173,7928
19174,7928
19175,7928
19177,7930
19178,7931
19179,7932
19180,7933
19181,7934
19182,7934
19183,7934
19185,7937
19186,7938
19187,7939
19188,7941
19189,7942
19190,7942
19191,7943
19192,7943
19193,7943
19194,7945
19195,7946
19196,7948
19197,7948
19199,7950
19200,7950
19201,7950
19202,7950
19203,7951
19204,7951
19205,7953
19206,7953
19209,7954
19210,7955
19211,7955
19213,7955
19214,7956
19215,7956
19216,7957
19217,7959
19218,7960
19219,7961
19220,7962
19221,7963
19222,7963
19223,7964
19224,7964
19225,7964
19226,7964
19227,7965
19228,7965
19229,7966
19230,7968
19231,7969
19232,7970
19233,7971
19234,7972
19235,7972
19236,7972
19237,7974
19238,7974
19239,7975
19240,7976
19241,7978
19244,7979
19245,7979
19247,7980
19248,7982
19249,7982
19250,7983
19251,7983
19252,7983
19253,7983
19255,7986
19256,7986
19257,7987
19258,7987
19259,7988
19260,7989
19261,7989
19262,7990
19263,7990
19264,7991
19267,7992
19268,7992
19269,7996
19270,7996
19271,7996
19273,7999
19274,8000
19275,8001
19276,8001
19277,8001
19278,8001
19279,8002
19280,8003
19281,8004
19282,8005
19283,8005
19284,8006
19285,8008
19286,8008
19287,8008
19288,8010
19290,8011
19291,8011
19292,8011
19293,8012
19294,8013
19295,8014
19296,8014
19297,8014
19298,8014
19299,8015
19300,8016
19301,8017
19302,8018
19303,8019
19305,8020
19306,8020
19308,8020
19309,8020
19310,8020
19311,8021
19313,8024
19314,8024
19315,8025
19316,8029
19318,8030
19319,8030
19320,8032
19322,8032
19323,8033
19325,8033
19327,8034
19328,8034
19329,8035
19330,8036
19331,8037
19332,8037
19333,8038
19334,8039
19335,8039
19337,8040
19338,8040
19339,8040
19340,8042
19341,8043
19342,8044
19343,8044
19344,8044
19345,8044
19346,8044
19347,8048
19348,8048
19349,8049
19350,622
19351,622
19352,622
19353,622
19354,622
19355,622
19356,622
19357,622
19358,622
19359,622
19360,622
19361,622
19363,622
19364,622
19365,622
19366,622
19367,622
19368,622
19370,622
19371,622
19372,622
19373,622
19374,622
19375,622
19376,622
19377,622
19378,622
19379,622
19380,8049
19381,8050
19383,8055
19384,8055
19385,8056
19386,8056
19387,8056
19390,8057
19391,8057
19392,8058
19393,8058
19394,8058
19395,8060
19396,8061
19397,8061
19398,8062
19399,8062
19400,8062
19401,8062
19402,8062
19403,8062
19404,8063
19405,8064
19407,8064
19408,8064
19409,8065
19410,8067
19411,8067
19412,8067
19413,8069
19414,8069
19415,8069
19416,8072
19417,8072
19418,8073
19419,8073
19420,8074
19421,8074
19422,8075
19423,8075
19424,8076
19425,8077
19426,8077
19427,8079
19428,8079
19430,8079
19431,8080
19432,8081
19434,8085
19435,8088
19436,8089
19437,8090
19438,8092
19439,8092
19440,8093
19441,8093
19442,8093
19443,8093
19444,8094
19445,8095
19446,8095
19447,8096
19448,8097
19449,8097
19450,8098
19451,8099
19452,8099
19453,8099
19454,8100
19455,8101
19456,8102
19457,8104
19459,8104
19460,8106
19461,8107
19462,8107
19463,8107
19464,8108
19465,8108
19466,8109
19467,8109
19469,8110
19470,8110
19471,8110
19472,8110
19473,8112
19475,8113
19476,8114
19477,8114
19478,8115
19479,8115
19480,8115
19481,8118
19482,8119
19483,8120
19484,8120
19485,8120
19486,8120
19487,8121
19489,8124
19490,8124
19491,8127
19492,8127
19493,8128
19495,8131
19496,8131
19497,8131
19498,8133
19499,8133
19500,8133
19501,8133
19503,8134
19504,8135
19505,8138
19506,8138
19508,8139
19510,8144
19511,8145
19512,8145
19513,8146
19514,8148
19515,8148
19516,8149
19517,8149
19518,8150
19519,8151
19520,8154
19521,8154
19523,8157
19525,8158
19526,8161
19527,8162
19528,8163
19529,8163
19530,8164
19531,8165
19532,8165
19533,8167
19534,8167
19535,8168
19536,8169
19537,8170
19538,8170
19539,8172
19540,8173
19541,8174
19542,8176
19543,8176
19544,8176
19546,8181
19548,8181
19549,8181
19550,8183
19551,8184
19552,8184
19553,8184
19554,8185
19555,8189
19556,8190
19557,8190
19558,8190
19559,8190
19560,8190
19561,8190
19562,8192
19564,8192
19565,8193
19566,8194
19567,8196
19568,8196
19569,8201
19570,8202
19571,8202
19572,8202
19573,8203
19574,8204
19575,8204
19576,8205
19577,8205
19578,8207
19579,8210
19580,8212
19581,8212
19582,8212
19584,8213
19585,8214
19586,8214
19587,8216
19588,8216
19589,8216
19590,8217
19591,8217
19592,8217
19593,8219
19594,8219
19595,8219
19597,8220
19598,8220
19599,8221
19600,8223
19601,8223
19602,8223
19603,8224
19605,8225
19606,8226
19607,8227
19608,8227
19609,8227
19610,8228
19611,8231
19613,8232
19614,8233
19615,8233
19616,8233
19618,8235
19619,8237
19620,8238
19621,8239
19622,8239
19623,8242
19624,8242
19625,8243
19626,8244
19629,8246
19630,8248
19631,8251
19632,8252
19634,8254
19635,8254
19636,8256
19637,8256
19638,8256
19639,8256
19640,8256
19641,8257
19642,8257
19643,8257
19644,8258
19645,8258
19646,8258
19647,8258
19649,8261
19650,8261
19651,8263
19653,8265
19654,8265
19655,8265
19656,8266
19657,8266
19658,8268
19659,8268
19661,8271
19662,8271
19663,8275
19664,8275
19665,8275
19667,8279
19668,8279
19669,8279
19670,8279
19671,8280
19672,8281
19673,8282
19674,8282
19675,8283
19676,8283
19677,8283
19678,8284
19679,8285
19681,622
19682,623
19683,623
19684,623
19685,624
19686,624
19688,624
19689,624
19691,624
19692,624
19693,624
19694,624
19695,624
19698,624
19701,624
19702,624
19703,624
19705,624
19706,624
19707,625
19708,625
19709,625
19711,8286
19713,8287
19714,8287
19715,8288
19716,8289
19717,8291
19718,8291
19719,8291
19720,8293
19721,8294
19722,8294
19723,8294
19724,8295
19725,8296
19727,8298
19728,8298
19729,8299
19730,8299
19731,8299
19732,8299
19733,8299
19734,8301
19735,8301
19736,8303
19737,8305
19738,8305
19739,8311
19740,8311
19741,8312
19743,8313
19744,8314
19746,8316
19747,8316
19748,8316
19749,8317
19750,8317
19751,8317
19752,8319
19753,8319
19754,8321
19755,8321
19756,8324
19757,8324
19758,8325
19759,8329
19760,8330
19761,8333
19762,8333
19763,8333
19764,8333
19765,8334
19766,8334
19767,8334
19768,8339
19769,8340
19770,8341
19771,8341
19772,8342
19773,8342
19774,8344
19775,8346
19776,8346
19777,8347
19778,8347
19779,8347
19780,8348
19783,8349
19784,8353
19785,8355
19786,8357
19789,8359
19792,8362
19793,8362
19794,8362
19795,8363
19796,8364
19797,8364
19798,8365
19799,8365
19801,8366
19802,8366
19803,8366
19805,8371
19806,8371
19807,8372
19808,8373
19809,8374
19810,8375
19811,8377
19813,8377
19815,8381
19816,8381
19817,8385
19818,8385
19819,8385
19820,8387
19822,8388
19824,8392
19825,8393
19826,8394
19827,8396
19828,8396
19829,8397
19830,8398
19831,8400
19832,8400
19833,8400
19835,8400
19836,8401
19837,8401
19838,8401
19839,8401
19840,8402
19841,8403
19842,8403
19843,8404
19844,8405
19845,8405
19846,8408
19847,8408
19849,8408
19851,8411
19852,8411
19853,8413
19854,8414
19855,8414
19856,8415
19858,8415
19859,8415
19860,8415
19861,8416
19862,8416
19865,8419
19866,8419
19867,8419
19868,8421
19869,8422
19870,8424
19871,8426
19873,8427
19874,8427
19875,8429
19876,8429
19877,8430
19878,8430
19879,8430
19881,8431
19882,8431
19883,8431
19885,8436
19887,8438
19888,8441
19889,8442
19890,8442
19891,8442
19893,8442
19894,8442
19895,8444
19896,8445
19897,8446
19898,8448
19899,8449
19900,8449
19901,8451
19902,8451
19903,8452
19904,8454
19905,8454
19906,8454
19907,8455
19909,8456
19910,8456
19911,8457
19912,8457
19913,8458
19914,8462
19916,8464
19917,8465
19918,8467
19919,8467
19920,8467
19921,8467
19922,8469
19923,8470
19924,8470
19925,8471
19926,8475
19927,8476
19928,8476
19929,8477
19930,8479
19931,8480
19932,8481
19933,8483
19934,8485
19935,8485
19937,8486
19938,8486
19939,8487
19940,8488
19941,8489
19942,8489
19943,8490
19945,8491
19946,8491
19947,8492
19948,8496
19949,8498
19950,8498
19952,8499
19953,8501
19954,8501
19955,8504
19956,8504
19958,8505
19959,8508
19960,8509
19961,8511
19962,8512
19963,8513
19965,8515
19967,8517
19968,8518
19969,8518
19970,8518
19971,8518
19972,8520
19974,8521
19975,8523
19977,8524
19978,8524
19979,8524
19980,8525
19981,8526
19982,8527
19983,8528
19984,8529
19985,8529
19986,8529
19987,8530
19988,8530
19989,8530
19990,8532
19991,8532
19992,8532
19993,8532
19994,8532
19995,8533
19996,8537
19997,8537
19998,8538
19999,8538
20000,8540
20001,8541
20002,8541
20003,8543
20004,8543
20005,8545
20006,8545
20007,8545
20008,8546
20011,421
20012,421
20013,421
20014,421
20015,421
20016,421
20017,421
20019,421
20020,421
20021,421
20022,421
20023,421
20024,421
20025,421
20027,421
20028,421
20029,421
20031,421
20033,421
20034,421
20035,421
